Time (s),x (cm),y (cm),theta (deg)
86.59,-30.0452881,-13.3659775,-3.6126134898588664
86.6,-30.0562775,-13.1712448,-3.629916815271817
86.61,-30.067181400000003,-12.9677368,-3.6491681971882133
86.62,-30.062539700000002,-12.7687706,-3.6598252121776467
86.63,-30.0506775,-12.5746567,-3.662174339137683
86.64,-30.0337555,-12.3782196,-3.6525486481794847
86.65,-30.031384300000003,-12.180792199999999,-3.642464590985183
86.66,-30.040841699999998,-11.9888283,-3.6615440855630386
86.67,-30.0565155,-11.785098999999999,-3.671685438536855
86.68,-30.0608673,-11.584245300000001,-3.702338680576353
86.69,-30.050494399999998,-11.393051100000001,-3.7117351884164997
86.7,-30.0342285,-11.198148300000001,-3.7084693289842536
86.71,-30.0252502,-10.9956253,-3.700161440954856
86.72,-30.033175699999997,-10.801821899999998,-3.682858115541906
86.73,-30.0431061,-10.6044418,-3.697755018215307
86.74,-30.0546448,-10.4036377,-3.712881104006761
86.75,-30.049176,-10.2047905,-3.7261164290742834
86.76,-30.0358704,-10.0103836,-3.7219338371698276
86.77,-30.02164,-9.8099564,-3.7205014426820013
86.78,-30.0231018,-9.6123238,-3.71156330107796
86.79,-30.031076000000002,-9.4138138,-3.711677892636985
86.8,-30.0461304,-9.216944100000001,-3.720100372225409
86.81,-30.049731400000002,-9.0125153,-3.732247077482183
86.82,-30.0393127,-8.8100471,-3.7563686006571904
86.83,-30.028607200000003,-8.6171021,-3.750180656469777
86.84,-30.0212219,-8.415724899999999,-3.719527414430278
86.85,-30.0239258,-8.2128654,-3.7083547374252275
86.86,-30.036105299999996,-8.017714699999999,-3.7147718647306927
86.87,-30.0452087,-7.816379499999999,-3.729668767404094
86.88,-30.0421112,-7.6109093,-3.7450240363136
86.89,-30.0301422,-7.4114677,-3.7446229658570083
86.9,-30.0170532,-7.2117813,-3.7411279233067107
86.91,-30.020349100000004,-7.0150139,-3.7132248786838393
86.92,-30.0278778,-6.818150300000001,-3.7158031887619276
86.93,-30.0431824,-6.615837900000001,-3.7410133317476832
86.94,-30.044421399999997,-6.4093918,-3.753160037004457
86.95,-30.0375427,-6.2111401,-3.7604366010026196
86.96,-30.020581099999998,-6.009663399999999,-3.7649629675841525
86.97,-30.012265000000003,-5.803304300000001,-3.7378047680949518
86.98,-30.023132299999997,-5.6142815,-3.723137048539602
86.99,-30.0344604,-5.4195572,-3.730299020978738
87.0,-30.0439301,-5.2161121,-3.7587177276172263
87.01,-30.038131699999997,-5.0105633,-3.770463362417409
87.02,-30.0253143,-4.812049099999999,-3.7778545179745953
87.03,-30.013336200000005,-4.6095306,-3.7785420673287535
87.04,-30.018917799999997,-4.4126492,-3.7477742337302278
87.05,-30.027066,-4.220954099999999,-3.7414716979837888
87.06,-30.038098100000003,-4.0251286,-3.7622127701675248
87.07,-30.0381866,-3.8206951000000005,-3.7710936159920525
87.08,-30.028576699999995,-3.6226409999999993,-3.7893709696567255
87.09,-30.0122528,-3.4230492,-3.7942411109153373
87.1,-30.0098663,-3.2211651000000003,-3.770635249755948
87.11,-30.0140289,-3.0264282000000002,-3.747201275935097
87.12,-30.0238831,-2.835928,-3.7591760938533314
87.13,-30.0316467,-2.6560996999999995,-3.8125184645800108
87.14,-30.0350433,-2.5307154,-3.9013842186048016
87.15,-30.0349762,-2.4540291,-4.060093527856039
87.16,-30.0367371,-2.400943,-4.207802047440765
87.17,-30.0419708,-2.367465,-4.242752472943746
87.18,-30.0452454,-2.3545647,-4.209520920826159
87.19,-30.0409241,-2.3510202,-4.207630160102227
87.2,-30.0340393,-2.3501576999999996,-4.2139899916281784
87.21,-30.0344727,-2.3492279,-4.216912076383346
87.22,-30.0379639,-2.3433241,-4.203275680859232
87.23,-30.037106299999998,-2.3327204000000004,-4.207687455881739
87.24,-30.034176600000002,-2.3209806,-4.205796695157808
87.25,-30.032858299999997,-2.3139357,-4.19857742693916
87.26,-30.033984399999998,-2.3114876000000004,-4.197488807128411
87.27,-30.0338348,-2.3107279000000003,-4.196171004199609
87.28,-30.033221400000002,-2.3090140999999997,-4.197603398687437
87.29,-30.0326508,-2.3068741,-4.19915038473429
87.3,-30.0331482,-2.3085899,-4.197202328230846
87.31,-30.033313,-2.3091816,-4.195655342183993
87.32,-30.0329315,-2.3082045,-4.200067117206499
87.33,-30.032620200000004,-2.3063843,-4.2016713990328665
87.34,-30.032775899999997,-2.3064594,-4.201957877930432
87.35,-30.032486,-2.3074068,-4.201728694812379
87.36,-30.0329834,-2.3075666000000004,-4.199608750970395
87.37,-30.032278400000003,-2.3071587,-4.199723342529421
87.38,-30.033377100000003,-2.3077354,-4.199436863631856
87.39,-30.032800299999998,-2.3076166000000002,-4.199780638308934
87.4,-30.0327606,-2.307655,-4.198978497395752
87.41,-30.0327026,-2.3067905,-4.1986920184981855
87.42,-30.033056600000002,-2.3074915000000003,-4.19857742693916
87.43,-30.032785,-2.3081068,-4.19989522986796
87.44,-30.0328796,-2.3077305,-4.200124412986012
87.45,-30.032470699999998,-2.3072538000000002,-4.2020151737099445
87.46,-30.032720899999997,-2.3070295,-4.199608750970395
87.47,-30.0324951,-2.3076126,-4.1986920184981855
87.48,-30.0328217,-2.3068871,-4.200067117206499
87.49,-30.032818599999995,-2.3073868,-4.19915038473429
87.5,-30.032421899999996,-2.3073719,-4.199093088954777
87.51,-30.0326904,-2.3071911,-4.200926553899197
87.52,-30.032547,-2.3068518,-4.199207680513803
87.53,-30.032772799999996,-2.3069426999999996,-4.199093088954777
87.54,-30.032919300000003,-2.3071966,-4.19915038473429
87.55,-30.032586700000003,-2.3068188,-4.199551455190882
87.56,-30.032891800000005,-2.3070759,-4.200525483442605
87.57,-30.032849100000004,-2.3070097,-4.198978497395752
87.58,-30.0323486,-2.3071331,-4.200124412986012
87.59,-30.032318100000005,-2.3071552,-4.200124412986012
87.6,-30.032315099999998,-2.3073488,-4.199436863631856
87.61,-30.032644700000002,-2.3071648,-4.198233652262081
87.62,-30.0328308,-2.3072845,-4.199608750970395
87.63,-30.033041400000002,-2.3070549,-4.199093088954777
87.64,-30.0325317,-2.3073132999999997,-4.199322272072829
87.65,-30.032833900000004,-2.3071493,-4.200754666560656
87.66,-30.0329865,-2.3075754,-4.198749314277698
87.67,-30.0327942,-2.3070938,-4.19840553960062
87.68,-30.0325317,-2.307361,-4.197775286025976
87.69,-30.0328217,-2.3071096,-4.199093088954777
87.7,-30.0325104,-2.3075742999999997,-4.2000098214269865
87.71,-30.0322113,-2.3075070999999996,-4.199207680513803
87.72,-30.0328156,-2.3072918,-4.199494159411369
87.73,-30.0333954,-2.3075142,-4.201098441237735
87.74,-30.032464599999997,-2.3074158,-4.200239004545039
87.75,-30.032897900000002,-2.3070087,-4.198520131159646
87.76,-30.0327271,-2.3074345000000003,-4.199837934088448
87.77,-30.032858299999997,-2.3073637,-4.198520131159646
87.78,-30.0325195,-2.3074072,-4.198863905836725
87.79,-30.0333252,-2.3069986,-4.199952525647473
87.8,-30.0327698,-2.3072639,-4.199551455190882
87.81,-30.0324188,-2.3074272000000002,-4.199494159411369
87.82,-30.0324585,-2.3078182000000003,-4.201041145458222
87.83,-30.0324677,-2.3077242,-4.199780638308934
87.84,-30.0322174,-2.3078924,-4.198061764923542
87.85,-30.0326752,-2.3072626,-4.198634722718673
87.86,-30.0327698,-2.3072178,-4.199093088954777
87.87,-30.0325134,-2.3071785,-4.200811962340169
87.88,-30.0326233,-2.3075447000000002,-4.198634722718673
87.89,-30.032592799999996,-2.3074364000000003,-4.200926553899197
87.9,-30.0328827,-2.3072941,-4.199952525647473
87.91,-30.0326324,-2.307185,-4.200525483442605
87.92,-30.0327271,-2.3072670000000004,-4.198520131159646
87.93,-30.0324982,-2.3072435000000002,-4.199436863631856
87.94,-30.032449300000003,-2.3076618,-4.200067117206499
87.95,-30.0322113,-2.3070601999999996,-4.200124412986012
87.96,-30.033059700000003,-2.3072727,-4.200410891883578
87.97,-30.0325043,-2.3070913,-4.1993795678523425
87.98,-30.032486,-2.3070444,-4.199780638308934
87.99,-30.032473799999998,-2.3074474,-4.198462835380133
88.0,-30.032308999999998,-2.3071875,-4.198806610057212
88.01,-30.0329742,-2.3073027,-4.19915038473429
88.02,-30.032617200000004,-2.3072969,-4.199207680513803
88.03,-30.032287599999997,-2.3072453,-4.199436863631856
88.04,-30.032620200000004,-2.3073373999999998,-4.198806610057212
88.05,-30.0326569,-2.307069,-4.198462835380133
88.06,-30.032791099999997,-2.3068119,-4.199723342529421
88.07,-30.032635499999998,-2.3072079000000003,-4.199436863631856
88.08,-30.032540899999997,-2.3070871,-4.199207680513803
88.09,-30.032766700000003,-2.3073048,-4.199780638308934
88.1,-30.032928500000004,-2.3073997,-4.198978497395752
88.11,-30.0329468,-2.3072866000000003,-4.201155737017248
88.12,-30.0327179,-2.3070518,-4.198290948041595
88.13,-30.0329987,-2.3071465,-4.19840553960062
88.14,-30.033160400000003,-2.3069723,-4.197775286025976
88.15,-30.0324524,-2.3073061,-4.199723342529421
88.16,-30.032910199999996,-2.3075806,-4.196973145112793
88.17,-30.0325195,-2.307464,-4.2006973707811435
88.18,-30.032818599999995,-2.307365,-4.199436863631856
88.19,-30.0328125,-2.3071118999999998,-4.1983482438211075
88.2,-30.0328644,-2.307416,-4.199780638308934
88.21,-30.032641599999998,-2.3070902,-4.198921201616238
88.22,-30.032955899999997,-2.3073496,-4.198634722718673
88.23,-30.032711800000005,-2.307254,-4.199264976293317
88.24,-30.032818599999995,-2.3075394,-4.199035793175264
88.25,-30.0328156,-2.3077251,-4.199608750970395
88.26,-30.032913199999996,-2.3076149,-4.199093088954777
88.27,-30.0330444,-2.3077248,-4.198004469144029
88.28,-30.032775899999997,-2.3078157,-4.198520131159646
88.29,-30.032870499999994,-2.3077997,-4.198004469144029
88.3,-30.032965099999995,-2.3075264,-4.198749314277698
88.31,-30.032870499999994,-2.3075907,-4.200468187663091
88.32,-30.032965099999995,-2.3079571,-4.198921201616238
88.33,-30.032754500000003,-2.3075548,-4.198806610057212
88.34,-30.033050499999995,-2.3075457,-4.198978497395752
88.35,-30.032766700000003,-2.3077601999999997,-4.199035793175264
88.36,-30.0326385,-2.3076044,-4.201442215914813
88.37,-30.032904100000003,-2.307296,-4.198119060703055
88.38,-30.0329773,-2.3079807000000003,-4.199207680513803
88.39,-30.0326141,-2.3069374,-4.200239004545039
88.4,-30.032620200000004,-2.3076061,-4.199207680513803
88.41,-30.032287599999997,-2.3072243,-4.1996660467499085
88.42,-30.031897000000004,-2.3073874,-4.1986920184981855
88.43,-30.032641599999998,-2.3076351,-4.1983482438211075
88.44,-30.0330017,-2.3077824,-4.199436863631856
88.45,-30.032968099999998,-2.3074587,-4.199436863631856
88.46,-30.033422899999998,-2.3074528,-4.199207680513803
88.47,-30.032324199999998,-2.3076470999999996,-4.1983482438211075
88.48,-30.0326508,-2.3073841,-4.198290948041595
88.49,-30.032592799999996,-2.3077446,-4.198749314277698
88.5,-30.032196,-2.3081331,-4.197603398687437
88.51,-30.032742300000002,-2.3075899,-4.198749314277698
88.52,-30.0328125,-2.3078049,-4.19766069446695
88.53,-30.0331024,-2.3073208,-4.197603398687437
88.54,-30.032626299999997,-2.3077568,-4.197717990246463
88.55,-30.032440200000003,-2.3078747,-4.19840553960062
88.56,-30.032742300000002,-2.307769,-4.197947173364516
88.57,-30.032492100000002,-2.3076773,-4.197431511348898
88.58,-30.0327515,-2.3076283,-4.199608750970395
88.59,-30.032934599999997,-2.3073524,-4.199551455190882
88.6,-30.0323914,-2.307811,-4.198233652262081
88.61,-30.032635499999998,-2.3078138,-4.199035793175264
88.62,-30.0326233,-2.3073439000000002,-4.198921201616238
88.63,-30.0320312,-2.3072666,-4.198176356482568
88.64,-30.032516499999996,-2.3075956,-4.198004469144029
88.65,-30.032516499999996,-2.3076763,-4.199837934088448
88.66,-30.0329224,-2.3074985999999997,-4.198978497395752
88.67,-30.033252000000005,-2.3079281,-4.19915038473429
88.68,-30.032888800000002,-2.3077019,-4.19857742693916
88.69,-30.032711800000005,-2.3072512,-4.197947173364516
88.7,-30.033105499999998,-2.3074649999999997,-4.197775286025976
88.71,-30.032620200000004,-2.3081129000000002,-4.198978497395752
88.72,-30.032824700000003,-2.3072331999999998,-4.1993795678523425
88.73,-30.032888800000002,-2.3077465,-4.199093088954777
88.74,-30.033075000000004,-2.3075905,-4.197603398687437
88.75,-30.032962000000005,-2.3074429000000003,-4.197947173364516
88.76,-30.0322815,-2.307929,-4.19840553960062
88.77,-30.0321014,-2.3069921,-4.1993795678523425
88.78,-30.0300568,-2.2889220999999997,-4.194624018152757
88.79,-30.026828000000002,-2.2468858999999997,-4.183852411604297
88.8,-30.024511699999998,-2.1813428999999998,-4.182133538218905
88.81,-30.0263489,-2.097238,-4.162595677404943
88.82,-30.0289825,-1.9953557999999998,-4.133489421412298
88.83,-30.035726899999997,-1.8609985000000002,-4.05751521777795
88.84,-30.038388100000002,-1.7127010000000003,-3.9388556584063577
88.85,-30.0300171,-1.5429942,-3.8558340738919017
88.86,-30.011676,-1.3663059,-3.86270956743347
88.87,-29.998339800000004,-1.1736928,-3.885513287679678
88.88,-29.9923859,-0.9668329,-3.8670640466764654
88.89,-29.9998535,-0.7697341000000001,-3.8570372852616757
88.9,-30.009713700000002,-0.575693,-3.8888937386709497
88.91,-30.014358500000004,-0.37827910000000003,-3.9237295726149037
88.92,-30.011569199999997,-0.18351810000000002,-3.894451429283719
88.93,-29.9978302,0.0043683,-3.875200047367323
88.94,-29.9780304,0.1992421,-3.860016665796356
88.95,-29.9729187,0.3988699,-3.84317170661951
88.96,-29.980911299999995,0.5951905,-3.834691931251574
88.97,-29.991275,0.7963171000000001,-3.8426560446038924
88.98,-29.9964447,0.9938089999999999,-3.8586415670880423
88.99,-29.988989300000004,1.1857583999999999,-3.8756011178239143
89.0,-29.9726318,1.3831551999999998,-3.867579708692083
89.01,-29.959439100000004,1.5837752999999999,-3.839218297833108
89.02,-29.962127700000003,1.7736011999999999,-3.7956735054031645
89.03,-29.971756,1.9671522,-3.8133779012727063
89.04,-29.9817139,2.1652346,-3.824378690939219
89.05,-29.9794312,2.3657539,-3.8264413390016903
89.06,-29.966949500000005,2.5631021,-3.826899705237794
89.07,-29.9491516,2.7583376,-3.818133450972293
89.08,-29.945214800000002,2.9567739000000004,-3.798022632363201
89.09,-29.9518219,3.1500538,-3.781292264745381
89.1,-29.9607727,3.3431881,-3.7985955901583313
89.11,-29.966342200000003,3.5446877,-3.8111433658716964
89.12,-29.9577698,3.7437385999999995,-3.818362634090345
89.13,-29.9415436,3.9369587000000004,-3.8156124366737174
89.14,-29.9278839,4.1372368,-3.7785420673287535
89.15,-29.934140000000003,4.3334782,-3.7654213338202576
89.16,-29.943005399999997,4.5250267,-3.7785420673287535
89.17,-29.953524800000004,4.7222546,-3.794527589812903
89.18,-29.950796500000003,4.9246304,-3.8058721541564933
89.19,-29.936990400000003,5.1183151,-3.8042105765506147
89.2,-29.9204926,5.314166999999999,-3.799053956394436
89.21,-29.9169678,5.5142662,-3.7875375047123065
89.22,-29.923690800000003,5.7042236,-3.7807766027297633
89.23,-29.935253900000003,5.8995093999999995,-3.8022052242676563
89.24,-29.941876200000003,6.1034615,-3.8253527191909407
89.25,-29.935382099999998,6.3007816000000005,-3.836009734180374
89.26,-29.9206146,6.4929046999999995,-3.841510129013631
89.27,-29.908941699999996,6.6889664,-3.8283893955051336
89.28,-29.9122009,6.884468100000001,-3.813263309713681
89.29,-29.920361299999996,7.0758362,-3.8344054523540083
89.3,-29.9323059,7.2725937,-3.846380270272243
89.31,-29.932876600000004,7.4803177000000005,-3.849989904381567
89.32,-29.921929900000002,7.6773804,-3.8661473142042557
89.33,-29.9074585,7.868734000000001,-3.8775491743273593
89.34,-29.9043121,8.065779899999999,-3.8553757076557966
89.35,-29.9071106,8.2607826,-3.851135819971828
89.36,-29.918649300000006,8.4534088,-3.8678088918101348
89.37,-29.927560399999997,8.6559967,-3.8851122172230865
89.38,-29.922622699999998,8.856842799999999,-3.895482753314954
89.39,-29.9068878,9.0462952,-3.900868556589184
89.4,-29.893649300000003,9.2431961,-3.8919877107646563
89.41,-29.8931396,9.442131,-3.8696996525340674
89.42,-29.899057,9.6354385,-3.876288667178071
89.43,-29.9134949,9.835966500000001,-3.899264274762817
89.44,-29.9139923,10.0383736,-3.9092337403980935
89.45,-29.902182,10.2352867,-3.910035881311277
89.46,-29.886233500000003,10.433705100000001,-3.914676839451836
89.47,-29.8803741,10.6314163,-3.8955400490944667
89.48,-29.8832581,10.826618999999999,-3.8766324418551497
89.49,-29.894784500000004,11.0261253,-3.892274189662222
89.5,-29.905645800000002,11.2308006,-3.9048219653755867
89.51,-29.899612400000002,11.4334198,-3.922469065465616
89.52,-29.8868347,11.630916599999999,-3.9141611774362186
89.53,-29.872757,11.832683600000001,-3.9032176835492205
89.54,-29.872226,12.0279823,-3.8803566675235
89.55,-29.8774719,12.224131799999999,-3.885341400341138
89.56,-29.891101099999997,12.425583600000001,-3.9020144721794456
89.57,-29.894482400000005,12.6315712,-3.9074575712331887
89.58,-29.8836243,12.831729099999999,-3.918171882002135
89.59,-29.8690338,13.0326416,-3.92533385444127
89.6,-29.8652496,13.230453500000001,-3.8962275984486237
89.61,-29.871994,13.4245895,-3.8792107519332384
89.62,-29.884912099999998,13.6216858,-3.8898104711431585
89.63,-29.891555800000003,13.8308762,-3.8847684425460076
89.64,-29.885049399999996,14.0363419,-3.8955400490944667
89.65,-29.871896400000004,14.234761,-3.9108953180039734
89.66,-29.858252000000004,14.4349121,-3.901097739707236
89.67,-29.8626556,14.6336166,-3.8719914837145906
89.68,-29.872128300000004,14.825349399999999,-3.8842527805303897
89.69,-29.878924599999998,15.0260818,-3.902129063738472
89.7,-29.878515600000004,15.232652300000002,-3.9019571763999323
89.71,-29.865655499999995,15.433999599999998,-3.9088326699415026
89.72,-29.848959400000002,15.6322601,-3.9089472615005287
89.73,-29.8469727,15.8315979,-3.886773794828965
89.74,-29.855340599999998,16.0231827,-3.8780648363429773
89.75,-29.8657593,16.2162003,-3.8810442168776578
89.76,-29.870455899999996,16.4210938,-3.8917585276466036
89.77,-29.8571442,16.6199036,-3.899092387424278
89.78,-29.8435516,16.820108,-3.918744839797266
89.79,-29.831494100000004,17.019525100000003,-3.897201626700347
